pk_coords,valid,decimalLon,decimalLat,Stream_Ord,Tribe,River_ID_diversity
5000117406,Sternarchorhynchus_mormyrus,-56.65278,-1.428611,7,Sternarchorhynchini,Tombelas_7
5000117444,Sternarchorhynchus_retzeri,-56.17194,-1.513333,7,Sternarchorhynchini,Tombelas_7
5000002753,Adontosternarchus_balaenops,-65.1239,-15.58494,7,Adontosternarchini,Tombelas_7
5000002783,Adontosternarchus_balaenops,-65.10744,-15.42366,7,Adontosternarchini,Yata_7
5000117111,Sternarchogiton_nattereri,-65.1239,-15.58494,7,Navajini,Yata_7
5000002751,Adontosternarchus_balaenops,-63.70156,-13.31613,6,Adontosternarchini,Yata_7
5000002752,Adontosternarchus_balaenops,-64.38987,-12.54344,6,Adontosternarchini,<Null>
5000002766,Adontosternarchus_balaenops,-64.08405,-0.143133,6,Adontosternarchini,<Null>
5000002770,Adontosternarchus_balaenops,-74.3,-5.2,6,Adontosternarchini,<Null>
5000002773,Adontosternarchus_balaenops,-55.07667,-2.237778,6,Adontosternarchini,<Null>
5000002803,Adontosternarchus_clarkae,-64.38987,-12.54344,6,Adontosternarchini,<Null>
5000002804,Adontosternarchus_clarkae,-75.5417,-0.815,6,Adontosternarchini,<Null>
5000002811,Adontosternarchus_clarkae,-61.4275,-1.8975,6,Adontosternarchini,<Null>
5000002843,Adontosternarchus_clarkae,-52.0536,1.4647,6,Adontosternarchini,<Null>
5000002889,Adontosternarchus_devenanzii,-63.04988,9.757359,6,Adontosternarchini,<Null>
5000002913,Adontosternarchus_nebulosus,-64.62472,-2.721944,6,Adontosternarchini,<Null>
5000002965,Adontosternarchus_sachsi,-64.99167,-3.650833,6,Adontosternarchini,<Null>
5000009147,Apteronotus_acidops,-52.11667,-23.7,6,Apteronotini,<Null>
5000009182,Apteronotus_albifrons,-64.845,-5.952778,6,Apteronotini,<Null>
5000009155,Apteronotus_albifrons,-66.56483,2.3628,6,Apteronotini,<Null>
5000009165,Apteronotus_albifrons,-59.10053,3.91798,6,Apteronotini,<Null>
5000009166,Apteronotus_albifrons,-59.33435,3.50127,6,Apteronotini,<Null>
5000009167,Apteronotus_albifrons,-59.2937,3.895,6,Apteronotini,<Null>
5000009168,Apteronotus_albifrons,-66.02341,5.34769,6,Apteronotini,<Null>
5000009170,Apteronotus_albifrons,-65.41846,-13.72594,6,Apteronotini,<Null>
5000009177,Apteronotus_albifrons,-55.87778,-5.453056,6,Apteronotini,<Null>
5000009181,Apteronotus_albifrons,-64.62472,-2.721944,6,Apteronotini,<Null>
5000009190,Apteronotus_albifrons,-64.75833,-3.408333,6,Apteronotini,<Null>
5000009221,Apteronotus_albifrons,-71.85967,-3.323565,6,Apteronotini,<Null>
5000009227,Apteronotus_albifrons,-59.29556,-2.143056,6,Apteronotini,<Null>
5000009228,Apteronotus_albifrons,-63.47389,-8.737778,6,Apteronotini,<Null>
5000009350,Apteronotus_cuchillo,-72.27012,9.062288,6,Apteronotini,<Null>
5000009351,Apteronotus_cuchillo,-76.92957,5.241862,6,Apteronotini,<Null>
5000009367,Apteronotus_eschmeyeri,-73.78715,7.243375,6,Apteronotini,<Null>
5000009370,Apteronotus_eschmeyeri,-73.61828,7.198167,6,Apteronotini,<Null>
5000009371,Apteronotus_eschmeyeri,-73.55097,7.162528,6,Apteronotini,<Null>
5000009373,Apteronotus_eschmeyeri,-73.41603,7.105947,6,Apteronotini,<Null>
5000009389,Apteronotus_lindalvae,-58.5182,-2.287592,6,Apteronotini,<Null>
5000009402,Apteronotus_magdalenensis,-73.61511,7.198167,6,Apteronotini,<Null>
5000009405,Apteronotus_magdalenensis,-73.55097,7.162528,6,Apteronotini,<Null>
5000009443,Apteronotus_spurrellii,-76.7,6.1,6,Apteronotini,<Null>
5000089944,Parapteronotus_hasemani,-62.35694,-4.911111,6,Apteronotini,<Null>
5000089968,Parapteronotus_hasemani,-64.60861,-2.68,6,Apteronotini,<Null>
5000009326,Apteronotus_brasiliensis,-47.63333,-22.7,6,Indet.,<Null>
5000009343,Apteronotus_cuchillejo,-72.67091,9.117504,6,Indet.,<Null>
5000009345,Apteronotus_cuchillejo,-72.25386,9.074606,6,Indet.,<Null>
5000009259,Apteronotus_bonapartii,-75.5417,-0.815,6,Navajini,<Null>
5000009273,Apteronotus_bonapartii,-66.9711,-2.8811,6,Navajini,<Null>
5000009278,Apteronotus_bonapartii,-64.62472,-2.721944,6,Navajini,<Null>
5000009302,Apteronotus_bonapartii,-63.47389,-8.737778,6,Navajini,<Null>
5000009309,Apteronotus_bonapartii,-71.85967,-3.323565,6,Navajini,<Null>
5000033234,Compsaraia_compsa,-67.64677,3.850553,6,Navajini,<Null>
5000033255,Compsaraia_samueli,-69.25389,-12.50806,6,Navajini,<Null>
5000098920,Porotergus_duende,-74.3,-5.16385,6,Navajini,<Null>
5000116950,Sternarchella_orthos,-64.99833,-3.788333,6,Navajini,<Null>
5000117008,Sternarchella_schotti,-64.62472,-2.721944,6,Navajini,<Null>
5000117022,Sternarchella_schotti,-64.9985,-3.7885,6,Navajini,<Null>
5000117035,Sternarchogiton_labiatus,-64.999,-3.789,6,Navajini,<Null>
5000117043,Sternarchogiton_labiatus,-64.9985,-3.7885,6,Navajini,<Null>
5000127600,Sternarchogiton_labiatus,-64.998611,-3.788611,6,Navajini,<Null>
5000117068,Sternarchogiton_nattereri,-63.47389,-8.737778,6,Navajini,<Null>
5000117110,Sternarchogiton_nattereri,-63.70156,-13.31613,6,Navajini,<Null>
5000117113,Sternarchogiton_nattereri,-64.96466,-14.89727,6,Navajini,<Null>
5000117121,Sternarchogiton_nattereri,-64.62472,-2.721944,6,Navajini,<Null>
5000117137,Sternarchogiton_porcinum,-64.99167,-3.650833,6,Navajini,<Null>
5000117163,Tenebrosternarchus_preto,-62.95833,-0.925833,6,Navajini,<Null>
5000117176,Tenebrosternarchus_preto,-64.999,-3.789,6,Navajini,<Null>
5000117186,Tenebrosternarchus_preto,-65.01567,-3.721,6,Navajini,<Null>
5000117188,Tenebrosternarchus_preto,-64.9735,-3.6395,6,Navajini,<Null>
5000117193,Tenebrosternarchus_preto,-61.4275,-1.8975,6,Navajini,<Null>
5000117197,Tenebrosternarchus_preto,-64.9985,-3.7885,6,Navajini,<Null>
5000127602,Tenebrosternarchus_preto,-64.998611,-3.788611,6,Navajini,<Null>
5000096173,Platyurosternarchus_macrostoma,-59.28037,3.92603,6,Platyurosternarchini,<Null>
5000096174,Platyurosternarchus_macrostoma,-59.26121,3.71917,6,Platyurosternarchini,<Null>
5000096183,Platyurosternarchus_macrostoma,-61.4275,-1.8975,6,Platyurosternarchini,<Null>
5000117240,Sternarchorhamphus_muelleri,-64.9125,-3.47917,6,Sternarchorhamphini,<Null>
5000117252,Sternarchorhamphus_muelleri,-61.4275,-1.8975,6,Sternarchorhamphini,<Null>
5000117368,Sternarchorhynchus_goeldii,-52.867,2.233,6,Sternarchorhynchini,<Null>
5000117302,Sternarchorhynchus_curumim,-64.999,-3.789,6,Sternarchorhynchini,<Null>
5000117303,Sternarchorhynchus_curumim,-64.9985,-3.7885,6,Sternarchorhynchini,<Null>
5000127606,Sternarchorhynchus_curumim,-64.998611,-3.788611,6,Sternarchorhynchini,<Null>
5000127607,Sternarchorhynchus_curumim,-64.998611,-3.788611,6,Sternarchorhynchini,<Null>
5000117356,Sternarchorhynchus_goeldii,-66.97278,-2.883333,6,Sternarchorhynchini,<Null>
5000117373,Sternarchorhynchus_goeldii,-51.867,1.033,6,Sternarchorhynchini,<Null>
5000117380,Sternarchorhynchus_higuchii,-59.467,-2.017,6,Sternarchorhynchini,<Null>
5000117381,Sternarchorhynchus_higuchii,-59.4667,-2.0167,6,Sternarchorhynchini,<Null>
5000117384,Sternarchorhynchus_jaimei,-59.467,-2.017,6,Sternarchorhynchini,<Null>
5000117386,Sternarchorhynchus_jaimei,-59.4667,-2.0167,6,Sternarchorhynchini,<Null>
5000117440,Sternarchorhynchus_retzeri,-64.998,-3.789,6,Sternarchorhynchini,<Null>
5000117448,Sternarchorhynchus_retzeri,-64.9983,-3.7886,6,Sternarchorhynchini,<Null>
5000127609,Sternarchorhynchus_retzeri,-64.998611,-3.788611,6,Sternarchorhynchini,<Null>
5000127610,Sternarchorhynchus_retzeri,-64.998611,-3.788611,6,Sternarchorhynchini,<Null>
5000117320,Sternarchorhynchus_freemani,-59.6017,4.01957,6,Sternarchorhynchini,<Null>
5000002872,Adontosternarchus_clarkae,-60.3914,-3.0217,6,Adontosternarchini,Apuau_6
5000002873,Adontosternarchus_clarkae,-60.4356,-2.9964,6,Adontosternarchini,Apuau_6
5000116988,Sternarchella_raptor,-60.4356,-2.9964,6,Navajini,Apuau_6
5000117130,Sternarchogiton_nattereri,-60.4356,-2.9964,6,Navajini,Apuau_6
5000117225,Sternarchorhamphus_muelleri,-60.4356,-2.9964,6,Sternarchorhamphini,Apuau_6
5000116904,Sternarchella_orthos,-70.033,7.733,6,Navajini,Apure_6
5000116971,Sternarchella_orthos,-70.033,7.733,6,Navajini,Apure_6
5000002881,Adontosternarchus_devenanzii,-69.33056,7.71306,6,Adontosternarchini,Arauca_6
5000002883,Adontosternarchus_devenanzii,-69.43472,7.44444,6,Adontosternarchini,Arauca_6
5000002878,Adontosternarchus_devenanzii,-68.25,7.7667,6,Adontosternarchini,Arauca_6
5000002891,Adontosternarchus_devenanzii,-69.58333,7.5505,6,Adontosternarchini,Arauca_6
5000003008,Adontosternarchus_sachsi,-67.65,7.466667,6,Adontosternarchini,Arauca_6
5000117038,Sternarchogiton_labiatus,-68.43333,7.448611,6,Navajini,Arauca_6
5000117039,Sternarchogiton_labiatus,-68.43333,7.8,6,Navajini,Arauca_6
5000117449,Sternarchorhynchus_roseni,-68.25,7.7667,6,Sternarchorhynchini,Arauca_6
5000009357,Apteronotus_eschmeyeri,-75.43866,7.251698,6,Apteronotini,Cauca_6
5000009358,Apteronotus_eschmeyeri,-75.20431,7.961298,6,Apteronotini,Cauca_6
5000009359,Apteronotus_eschmeyeri,-75.35767,7.581804,6,Apteronotini,Cauca_6
5000009360,Apteronotus_eschmeyeri,-75.85616,5.940483,6,Apteronotini,Cauca_6
5000009361,Apteronotus_eschmeyeri,-75.17326,8.006644,6,Apteronotini,Cauca_6
5000009363,Apteronotus_eschmeyeri,-75.68747,7.084412,6,Apteronotini,Cauca_6
5000009364,Apteronotus_eschmeyeri,-75.50661,7.232053,6,Apteronotini,Cauca_6
5000009365,Apteronotus_eschmeyeri,-75.8443,6.87246,6,Apteronotini,Cauca_6
5000009368,Apteronotus_eschmeyeri,-75.00026,8.030556,6,Apteronotini,Cauca_6
5000009372,Apteronotus_eschmeyeri,-75.37224,7.499969,6,Apteronotini,Cauca_6
5000009401,Apteronotus_magdalenensis,-75.09499,8.02242,6,Apteronotini,Cauca_6
5000009411,Apteronotus_mariae,-75.35767,7.581804,6,Apteronotini,Cauca_6
5000009412,Apteronotus_mariae,-75.17326,8.006644,6,Apteronotini,Cauca_6
5000009413,Apteronotus_mariae,-74.88576,8.052007,6,Apteronotini,Cauca_6
5000009422,Apteronotus_milesi,-75.95,4.767,6,Apteronotini,Cauca_6
5000002802,Adontosternarchus_clarkae,-54.75832,-2.022896,6,Adontosternarchini,Curua_6
5000089937,Parapteronotus_hasemani,-54.58978,-2.144682,6,Apteronotini,Curua_6
5000098940,Porotergus_gimbeli,-54.582,-2.051205,6,Navajini,Curua_6
5000117044,Sternarchogiton_nattereri,-54.58187,-2.051205,6,Navajini,Curua_6
5000076925,Megadontognathus_cuyuniensis,-61.6,6.717,6,Apteronotini,Cuyuni_6
5000076926,Megadontognathus_cuyuniensis,-61.6,6.717,6,Apteronotini,Cuyuni_6
5000117318,Sternarchorhynchus_freemani,-59.57722,6.69186,6,Sternarchorhynchini,Cuyuni_6
5000117319,Sternarchorhynchus_freemani,-60.2485,6.8745,6,Sternarchorhynchini,Cuyuni_6
5000117323,Sternarchorhynchus_freemani,-59.7987,6.80981,6,Sternarchorhynchini,Cuyuni_6
5000087709,Orthosternarchus_tamandua,-68.6,-4.833,6,Sternarchorhamphini,Jutai_6
5000009223,Apteronotus_albifrons,-53.78611,4.948333,6,Apteronotini,LaMana_6
5000009377,Apteronotus_eschmeyeri,-74.73298,5.202587,6,Apteronotini,Magdalena_6
5000009403,Apteronotus_magdalenensis,-74.39828,6.507578,6,Apteronotini,Magdalena_6
5000009406,Apteronotus_magdalenensis,-74.733,5.2,6,Apteronotini,Magdalena_6
5000009415,Apteronotus_mariae,-73.8734,7.05741,6,Apteronotini,Magdalena_6
5000009419,Apteronotus_mariae,-74.783,4.3,6,Apteronotini,Magdalena_6
5000009420,Apteronotus_mariae,-74.73298,5.202587,6,Apteronotini,Magdalena_6
5000002991,Adontosternarchus_sachsi,-61.50833,-3.108333,6,Adontosternarchini,Manacapuru_6
5000009281,Apteronotus_bonapartii,-61.50833,-3.108333,6,Navajini,Manacapuru_6
5000098923,Porotergus_gimbeli,-61.50833,-3.108333,6,Navajini,Manacapuru_6
5000116937,Sternarchella_orthos,-61.50833,-3.108333,6,Navajini,Manacapuru_6
5000096164,Platyurosternarchus_macrostoma,-61.5,-3.1,6,Platyurosternarchini,Manacapuru_6
5000096171,Platyurosternarchus_macrostoma,-61.50833,-3.108333,6,Platyurosternarchini,Manacapuru_6
5000117370,Sternarchorhynchus_goeldii,-61.50833,-3.108333,6,Sternarchorhynchini,Manacapuru_6
5000117409,Sternarchorhynchus_mormyrus,-61.50833,-3.108333,6,Sternarchorhynchini,Manacapuru_6
5000117415,Sternarchorhynchus_mormyrus,-61.5,-3.1,6,Sternarchorhynchini,Manacapuru_6
5000098986,Porotergus_gymnotus,-54.067,3.3,6,Navajini,Maroni_Lawa_6
5000117326,Sternarchorhynchus_galibi,-54.06333,3.325278,6,Sternarchorhynchini,Maroni_Lawa_6
5000117374,Sternarchorhynchus_goeldii,-54.067,3.3,6,Sternarchorhynchini,Maroni_Lawa_6
5000002879,Adontosternarchus_devenanzii,-67.6,8.1167,6,Adontosternarchini,Masporro_6
5000002894,Adontosternarchus_devenanzii,-67.767,8.233,6,Adontosternarchini,Masporro_6
5000002880,Adontosternarchus_devenanzii,-69.345,8.8275,6,Adontosternarchini,Masporro_6
5000002884,Adontosternarchus_devenanzii,-69.20667,8.70833,6,Adontosternarchini,Masporro_6
5000002892,Adontosternarchus_devenanzii,-68.41806,8.383333,6,Adontosternarchini,Masporro_6
5000002890,Adontosternarchus_devenanzii,-68.00567,8.78881,6,Adontosternarchini,Masporro_6
5000002882,Adontosternarchus_devenanzii,-69.515,9.07167,6,Adontosternarchini,Masporro_6
5000002893,Adontosternarchus_devenanzii,-68.75833,8.6,6,Adontosternarchini,Masporro_6
5000002888,Adontosternarchus_devenanzii,-69.46111,8.875,6,Adontosternarchini,Masporro_6
5000002964,Adontosternarchus_sachsi,-67.60962,8.100801,6,Adontosternarchini,Masporro_6
5000002970,Adontosternarchus_sachsi,-67.58,8.23,6,Adontosternarchini,Masporro_6
5000002972,Adontosternarchus_sachsi,-67.58,8.57,6,Adontosternarchini,Masporro_6
5000009193,Apteronotus_albifrons,-67.61667,8.15,6,Apteronotini,Masporro_6
5000096153,Platyurosternarchus_macrostoma,-69.345,8.826111,6,Platyurosternarchini,Masporro_6
5000117391,Sternarchorhynchus_marreroi,-67.517,8,6,Sternarchorhynchini,Masporro_6
5000117456,Sternarchorhynchus_roseni,-67.41667,8.45,6,Sternarchorhynchini,Masporro_6
5000117455,Sternarchorhynchus_roseni,-67.65472,8.444167,6,Sternarchorhynchini,Masporro_6
5000117457,Sternarchorhynchus_roseni,-67.88833,8.583333,6,Sternarchorhynchini,Masporro_6
5000009191,Apteronotus_albifrons,-73.25,-3.75,6,Apteronotini,Nanay_6
5000078079,Melanosternarchus_amaru,-73.28172,-3.753,6,Navajini,Nanay_6
5000078080,Melanosternarchus_amaru,-73.31502,-3.761867,6,Navajini,Nanay_6
5000078085,Melanosternarchus_amaru,-73.28656,-3.723917,6,Navajini,Nanay_6
5000078086,Melanosternarchus_amaru,-73.31052,-3.757483,6,Navajini,Nanay_6
5000096165,Platyurosternarchus_macrostoma,-73.28333,-3.7525,6,Platyurosternarchini,Nanay_6
5000002801,Adontosternarchus_balaenops,-67.5581,-11.1272,6,Adontosternarchini,Orthon_6
5000002810,Adontosternarchus_clarkae,-67.5556,-11.135,6,Adontosternarchini,Orthon_6
5000009176,Apteronotus_albifrons,-67.5569,-11.1256,6,Apteronotini,Orthon_6
5000117367,Sternarchorhynchus_goeldii,-52.04278,3.554167,6,Sternarchorhynchini,Oyapock_6
5000002842,Adontosternarchus_clarkae,-76.422,-3.7,6,Adontosternarchini,Pastaza_6
5000002981,Adontosternarchus_sachsi,-76.422,-3.7,6,Adontosternarchini,Pastaza_6
5000009299,Apteronotus_bonapartii,-76.422,-3.7,6,Navajini,Pastaza_6
5000098956,Porotergus_gimbeli,-76.422,-3.7,6,Navajini,Pastaza_6
5000096170,Platyurosternarchus_macrostoma,-76.422,-3.7,6,Platyurosternarchini,Pastaza_6
5000009392,Apteronotus_macrostomus,-73.04245,4.680723,6,Apteronotini,Upia_6
5000009394,Apteronotus_macrostomus,-73.18674,3.67919,6,Apteronotini,Upia_6
5000009202,Apteronotus_albifrons,-59.45,-10.16361,5,Apteronotini,<Null>
5000009149,Apteronotus_acidops,-47.35,-21.917,5,Apteronotini,<Null>
5000009169,Apteronotus_albifrons,-59.14466,5.402816,5,Apteronotini,<Null>
5000009188,Apteronotus_albifrons,-78.18984,-4.017291,5,Apteronotini,<Null>
5000009208,Apteronotus_albifrons,-67.5,8.57,5,Apteronotini,<Null>
5000009212,Apteronotus_albifrons,-55.15,5.817,5,Apteronotini,<Null>
5000009233,Apteronotus_albifrons,-58.19616,5.15107,5,Apteronotini,<Null>
5000009236,Apteronotus_albifrons,-58.81667,-7.7625,5,Apteronotini,<Null>
5000009171,Apteronotus_albifrons,-68.25,7.7667,5,Apteronotini,<Null>
5000009330,Apteronotus_camposdapazi,-50.0325,-6.404167,5,Apteronotini,<Null>
5000009340,Apteronotus_caudimaculosus,-55.78405,-28.57578,5,Apteronotini,<Null>
5000009347,Apteronotus_cuchillo,-70.625,9.547,5,Apteronotini,<Null>
5000009374,Apteronotus_eschmeyeri,-75.05756,7.022083,5,Apteronotini,<Null>
5000009355,Apteronotus_eschmeyeri,-74.59133,4.519747,5,Apteronotini,<Null>
5000009356,Apteronotus_eschmeyeri,-74.85861,5.308472,5,Apteronotini,<Null>
5000009375,Apteronotus_eschmeyeri,-74.633,4.433,5,Apteronotini,<Null>
5000009383,Apteronotus_galvisi,-73.0825,4.819167,5,Apteronotini,<Null>
5000009388,Apteronotus_lindalvae,-59.033,-2.9,5,Apteronotini,<Null>
5000009390,Apteronotus_lindalvae,-59.033,-2.9,5,Apteronotini,<Null>
5000009438,Apteronotus_rostratus,-77.38333,7.1,5,Apteronotini,<Null>
5000089959,Parapteronotus_hasemani,-74.51825,-5.278767,5,Apteronotini,<Null>
5000089958,Parapteronotus_hasemani,-74.4941,-5.277533,5,Apteronotini,<Null>
5000089960,Parapteronotus_hasemani,-74.52837,-5.424267,5,Apteronotini,<Null>
5000009324,Apteronotus_brasiliensis,-44.28333,-20,5,Indet.,<Null>
5000009344,Apteronotus_cuchillejo,-71.033,9.45,5,Indet.,<Null>
5000009342,Apteronotus_cuchillejo,-70.625,9.547,5,Indet.,<Null>
5000009308,Apteronotus_bonapartii,-66.28,-14.92,5,Navajini,<Null>
5000116862,Sternarchella_curvioperculata,-47.35,-21.917,5,Navajini,<Null>
5000096177,Platyurosternarchus_macrostoma,-59.81935,3.41058,5,Platyurosternarchini,<Null>
5000096189,Platyurosternarchus_macrostoma,-72.79389,-7.620833,5,Platyurosternarchini,<Null>
5000096178,Platyurosternarchus_macrostoma,-59.52787,2.83118,5,Platyurosternarchini,<Null>
5000096152,Platyurosternarchus_macrostoma,-77.10333,-0.448333,5,Platyurosternarchini,<Null>
5000096163,Platyurosternarchus_macrostoma,-66.28333,-14.91667,5,Platyurosternarchini,<Null>
5000117257,Sternarchorhamphus_muelleri,-48.14444,-2.416111,5,Sternarchorhamphini,<Null>
5000117265,Sternarchorhynchus_caboclo,-61.7,2.783,5,Sternarchorhynchini,<Null>
5000117267,Sternarchorhynchus_caboclo,-61.7,2.783,5,Sternarchorhynchini,<Null>
5000117266,Sternarchorhynchus_caboclo,-61.45,2.95,5,Sternarchorhynchini,<Null>
5000117464,Sternarchorhynchus_severii,-61.7,2.783,5,Sternarchorhynchini,<Null>
5000117466,Sternarchorhynchus_severii,-61.7,2.783,5,Sternarchorhynchini,<Null>
5000117477,Sternarchorhynchus_stewarti,-76.5,-0.183333,5,Sternarchorhynchini,<Null>
5000009307,Apteronotus_bonapartii,-52.0667,1.4772,5,Navajini,Araguari_5
5000098962,Porotergus_gimbeli,-52.1081,1.4919,5,Navajini,Araguari_5
5000116946,Sternarchella_orthos,-52.07611,1.484444,5,Navajini,Araguari_5
5000117109,Sternarchogiton_nattereri,-52.1081,1.4919,5,Navajini,Araguari_5
5000117250,Sternarchorhamphus_muelleri,-52.0536,1.4647,5,Sternarchorhamphini,Araguari_5
5000117428,Sternarchorhynchus_mormyrus,-52.0707,1.48,5,Sternarchorhynchini,Araguari_5
5000117470,Sternarchorhynchus_starksi,-52.0667,1.4772,5,Sternarchorhynchini,Araguari_5
5000098984,Porotergus_gymnotus,-53.65,4.767,5,Navajini,LaMana_5
5000098985,Porotergus_gymnotus,-54.433,3.133,5,Navajini,Maroni-Lawa_5
5000117488,Sternarchorhynchus_yepezi,-69.017,8.95,5,Sternarchorhynchini,Masporro_5
5000117490,Sternarchorhynchus_yepezi,-69.0167,8.95,5,Sternarchorhynchini,Masporro_5
5000002841,Adontosternarchus_clarkae,-67.563,-11.192,5,Adontosternarchini,Orthon_5
5000009215,Apteronotus_albifrons,-67.563,-11.192,5,Apteronotini,Orthon_5
5000009217,Apteronotus_albifrons,-68.75,-11.314,5,Apteronotini,Orthon_5
5000009298,Apteronotus_bonapartii,-67.563,-11.192,5,Navajini,Orthon_5
5000009297,Apteronotus_bonapartii,-68.743,-11.314,5,Navajini,Orthon_5
5000002885,Adontosternarchus_devenanzii,-69.68159,9.0818,4,Adontosternarchini,
5000002896,Adontosternarchus_devenanzii,-71.49436,5.323351,4,Adontosternarchini,
5000009197,Apteronotus_albifrons,-58.92032,5.298417,4,Apteronotini,
5000009239,Apteronotus_albifrons,-74.95,-9.616667,4,Apteronotini,
5000009150,Apteronotus_albifrons,-69.33056,7.71306,4,Apteronotini,
5000009151,Apteronotus_albifrons,-69.43472,7.44444,4,Apteronotini,
5000009187,Apteronotus_albifrons,-77.82527,-4.037785,4,Apteronotini,
5000009195,Apteronotus_albifrons,-59.11073,5.12075,4,Apteronotini,
5000009196,Apteronotus_albifrons,-59.04228,5.185117,4,Apteronotini,
5000009210,Apteronotus_albifrons,-69.65,9.07,4,Apteronotini,
5000009216,Apteronotus_albifrons,-69.029,-11.449,4,Apteronotini,
5000009219,Apteronotus_albifrons,-78.683,-4.3,4,Apteronotini,
5000009226,Apteronotus_albifrons,-58.24044,4.90938,4,Apteronotini,
5000009153,Apteronotus_albifrons,-69.34583,8.82793,4,Apteronotini,
5000009199,Apteronotus_albifrons,-69.268,8.815779,4,Apteronotini,
5000009247,Apteronotus_anu,-72.42972,9.691667,4,Apteronotini,
5000009249,Apteronotus_apurensis,-69.68159,9.0818,4,Navajini,
5000009321,Apteronotus_brasiliensis,-43.8,-19.983,4,Indet.,
5000009335,Apteronotus_caudimaculosus,-54.43944,-16.62389,4,Apteronotini,
5000009349,Apteronotus_cuchillo,-72.017,11.033,4,Apteronotini,
5000009352,Apteronotus_ellisi,-59.633,-33.667,4,Navajini,
5000009353,Apteronotus_ellisi,-47.69056,-18.07833,4,Navajini,
5000009376,Apteronotus_eschmeyeri,-74.78226,5.696672,4,Apteronotini,
5000009378,Apteronotus_ferrarisi,-68.66,10.294,4,Apteronotini,
5000009380,Apteronotus_galvisi,-72.692,5.014,4,Apteronotini,
5000009382,Apteronotus_galvisi,-72.45306,5.426944,4,Apteronotini,
5000009395,Apteronotus_macrostomus,-73.617,4.15,4,Apteronotini,
5000009409,Apteronotus_mariae,-74.77678,5.658278,4,Apteronotini,
5000009424,Apteronotus_pemon,-62.3,5.017,4,Apteronotini,
5000009425,Apteronotus_pemon,-62.3,5.0167,4,Apteronotini,
5000009429,Apteronotus_rostratus,-77.86874,8.59575,4,Apteronotini,
5000009432,Apteronotus_rostratus,-74.78226,5.696672,4,Apteronotini,
5000096157,Platyurosternarchus_macrostoma,-54.15667,-12.82194,4,Platyurosternarchini,
5000096159,Platyurosternarchus_macrostoma,-69.658,8.342333,4,Platyurosternarchini,
5000096160,Platyurosternarchus_macrostoma,-76.65,-0.41,4,Platyurosternarchini,
5000096161,Platyurosternarchus_macrostoma,-59.9175,3.254722,4,Platyurosternarchini,
5000096167,Platyurosternarchus_macrostoma,-70.08417,8.509,4,Platyurosternarchini,
5000096172,Platyurosternarchus_macrostoma,-69.43472,7.44444,4,Platyurosternarchini,
5000096175,Platyurosternarchus_macrostoma,-59.67693,3.62517,4,Platyurosternarchini,
5000096176,Platyurosternarchus_macrostoma,-59.06375,4.18268,4,Platyurosternarchini,
5000096185,Platyurosternarchus_macrostoma,-60.40833,-8.671111,4,Platyurosternarchini,
5000098919,Porotergus_duende,-73.5005,-3.435183,4,Navajini,
5000098987,Porotergus_gymnotus,-59.3,5.283,4,Navajini,
5000098988,Porotergus_gymnotus,-54.18306,2.966667,4,Navajini,
5000098989,Porotergus_gymnotus,-53.81167,3.608889,4,Navajini,
5000098991,Porotergus_gymnotus,-53.533,2.817,4,Navajini,
5000116863,Sternarchella_curvioperculata,-47.15,-22.76028,4,Navajini,
5000116878,Sternarchella_duccis,-60.15083,-3.025,4,Navajini,
5000116939,Sternarchella_orthos,-61.35833,-3.425,4,Navajini,
5000116989,Sternarchella_raptor,-60.15083,-3.025,4,Navajini,
5000117079,Sternarchogiton_nattereri,-61.35833,-3.425,4,Navajini,
5000117135,Sternarchogiton_porcinum,-61.35833,-3.425,4,Navajini,
5000117141,Sternarchogiton_porcinum,-73.85317,-3.488667,4,Navajini,
5000117218,Sternarchorhamphus_muelleri,-52.3617,-2.1061,4,Sternarchorhamphini,
5000117263,Sternarchorhynchus_britskii,-51,-20.5,4,Sternarchorhynchini,
5000117311,Sternarchorhynchus_curvirostris,-77.26944,-1.830749,4,Sternarchorhynchini,
5000117313,Sternarchorhynchus_curvirostris,-77.267,-2.033,4,Sternarchorhynchini,
5000117321,Sternarchorhynchus_freemani,-59.3,5.3,4,Sternarchorhynchini,
5000117324,Sternarchorhynchus_freemani,-59.3,5.3,4,Sternarchorhynchini,
5000117325,Sternarchorhynchus_galibi,-59.8,3.567,4,Sternarchorhynchini,
5000117328,Sternarchorhynchus_galibi,-59.8,3.5667,4,Sternarchorhynchini,
5000117377,Sternarchorhynchus_hagedornae,-71.255,-11.93,4,Sternarchorhynchini,
5000117379,Sternarchorhynchus_hagedornae,-71.255,-11.93,4,Sternarchorhynchini,
5000117385,Sternarchorhynchus_jaimei,-59.5,-2.17,4,Sternarchorhynchini,
5000117393,Sternarchorhynchus_mendesi,-63.733,9.417,4,Sternarchorhynchini,
5000117394,Sternarchorhynchus_mendesi,-63.51667,9.75,4,Sternarchorhynchini,
5000117453,Sternarchorhynchus_roseni,-69.83333,9.118611,4,Sternarchorhynchini,
5000117452,Sternarchorhynchus_roseni,-69.35,7.366667,4,Sternarchorhynchini,
5000117476,Sternarchorhynchus_stewarti,-77.10333,-0.448333,4,Sternarchorhynchini,
5000009203,Apteronotus_albifrons,-58.03,4,3,Apteronotini,
